id,sender,subject,body,label
304,invoices@company.com,Invoice #9461 generated,This email relates to invoices and requires appropriate action.,Invoices
305,invoices@company.com,Billing invoice #5192,This email relates to invoices and requires appropriate action.,Invoices
306,invoices@company.com,Invoice #1479 generated,This email relates to invoices and requires appropriate action.,Invoices
307,invoices@company.com,Invoice #7028 due by 2026-02-11,This email relates to invoices and requires appropriate action.,Invoices
308,invoices@company.com,Billing invoice #2276,This email relates to invoices and requires appropriate action.,Invoices
309,invoices@company.com,Invoice #7183 due by 2026-02-07,This email relates to invoices and requires appropriate action.,Invoices
310,invoices@company.com,Billing invoice #2587,This email relates to invoices and requires appropriate action.,Invoices
311,invoices@company.com,Billing invoice #9044,This email relates to invoices and requires appropriate action.,Invoices
312,invoices@company.com,Invoice #5501 generated,This email relates to invoices and requires appropriate action.,Invoices
313,invoices@company.com,Invoice #9248 due by 2026-02-21,This email relates to invoices and requires appropriate action.,Invoices
314,invoices@company.com,Billing invoice #4801,This email relates to invoices and requires appropriate action.,Invoices
315,invoices@company.com,Invoice #4424 due by 2026-02-06,This email relates to invoices and requires appropriate action.,Invoices
316,invoices@company.com,Billing invoice #6662,This email relates to invoices and requires appropriate action.,Invoices
317,invoices@company.com,Invoice #6319 due by 2026-02-21,This email relates to invoices and requires appropriate action.,Invoices
318,invoices@company.com,Billing invoice #4000,This email relates to invoices and requires appropriate action.,Invoices
319,invoices@company.com,Invoice #7229 generated,This email relates to invoices and requires appropriate action.,Invoices
320,invoices@company.com,Billing invoice #9441,This email relates to invoices and requires appropriate action.,Invoices
321,invoices@company.com,Invoice #4336 generated,This email relates to invoices and requires appropriate action.,Invoices
322,invoices@company.com,Invoice #5283 generated,This email relates to invoices and requires appropriate action.,Invoices
323,invoices@company.com,Invoice #2280 due by 2026-02-21,This email relates to invoices and requires appropriate action.,Invoices
324,invoices@company.com,Invoice #7164 due by 2026-02-09,This email relates to invoices and requires appropriate action.,Invoices
325,invoices@company.com,Invoice #6727 due by 2026-02-17,This email relates to invoices and requires appropriate action.,Invoices
326,invoices@company.com,Invoice #1282 generated,This email relates to invoices and requires appropriate action.,Invoices
327,invoices@company.com,Invoice #3188 generated,This email relates to invoices and requires appropriate action.,Invoices
328,invoices@company.com,Invoice #8184 generated,This email relates to invoices and requires appropriate action.,Invoices
329,invoices@company.com,Invoice #1981 generated,This email relates to invoices and requires appropriate action.,Invoices
330,invoices@company.com,Invoice #1141 due by 2026-02-19,This email relates to invoices and requires appropriate action.,Invoices
331,invoices@company.com,Billing invoice #7901,This email relates to invoices and requires appropriate action.,Invoices
332,invoices@company.com,Invoice #7567 due by 2026-02-16,This email relates to invoices and requires appropriate action.,Invoices
333,invoices@company.com,Invoice #2741 due by 2026-02-28,This email relates to invoices and requires appropriate action.,Invoices
334,invoices@company.com,Billing invoice #1129,This email relates to invoices and requires appropriate action.,Invoices
335,invoices@company.com,Invoice #5641 generated,This email relates to invoices and requires appropriate action.,Invoices
336,invoices@company.com,Billing invoice #8663,This email relates to invoices and requires appropriate action.,Invoices
337,invoices@company.com,Billing invoice #6053,This email relates to invoices and requires appropriate action.,Invoices
338,invoices@company.com,Billing invoice #2885,This email relates to invoices and requires appropriate action.,Invoices
339,invoices@company.com,Invoice #1245 generated,This email relates to invoices and requires appropriate action.,Invoices
340,invoices@company.com,Billing invoice #1703,This email relates to invoices and requires appropriate action.,Invoices
341,invoices@company.com,Billing invoice #8025,This email relates to invoices and requires appropriate action.,Invoices
342,invoices@company.com,Invoice #6954 generated,This email relates to invoices and requires appropriate action.,Invoices
343,invoices@company.com,Billing invoice #5187,This email relates to invoices and requires appropriate action.,Invoices
344,invoices@company.com,Billing invoice #9543,This email relates to invoices and requires appropriate action.,Invoices
345,invoices@company.com,Billing invoice #2598,This email relates to invoices and requires appropriate action.,Invoices
346,invoices@company.com,Billing invoice #3510,This email relates to invoices and requires appropriate action.,Invoices
347,invoices@company.com,Billing invoice #3893,This email relates to invoices and requires appropriate action.,Invoices
348,invoices@company.com,Invoice #9194 generated,This email relates to invoices and requires appropriate action.,Invoices
349,invoices@company.com,Billing invoice #7217,This email relates to invoices and requires appropriate action.,Invoices
350,invoices@company.com,Invoice #5506 generated,This email relates to invoices and requires appropriate action.,Invoices
351,invoices@company.com,Billing invoice #8932,This email relates to invoices and requires appropriate action.,Invoices
352,invoices@company.com,Invoice #2152 due by 2026-02-05,This email relates to invoices and requires appropriate action.,Invoices
353,invoices@company.com,Invoice #2926 due by 2026-03-04,This email relates to invoices and requires appropriate action.,Invoices
354,invoices@company.com,Billing invoice #7566,This email relates to invoices and requires appropriate action.,Invoices
355,invoices@company.com,Invoice #7507 generated,This email relates to invoices and requires appropriate action.,Invoices
356,invoices@company.com,Invoice #2015 due by 2026-02-08,This email relates to invoices and requires appropriate action.,Invoices
357,invoices@company.com,Billing invoice #2485,This email relates to invoices and requires appropriate action.,Invoices
358,invoices@company.com,Invoice #2877 due by 2026-02-15,This email relates to invoices and requires appropriate action.,Invoices
359,invoices@company.com,Invoice #8930 due by 2026-03-01,This email relates to invoices and requires appropriate action.,Invoices
360,invoices@company.com,Invoice #9009 due by 2026-03-01,This email relates to invoices and requires appropriate action.,Invoices
361,invoices@company.com,Invoice #6171 due by 2026-02-21,This email relates to invoices and requires appropriate action.,Invoices
362,invoices@company.com,Billing invoice #3789,This email relates to invoices and requires appropriate action.,Invoices
363,invoices@company.com,Invoice #8856 due by 2026-02-18,This email relates to invoices and requires appropriate action.,Invoices
364,invoices@company.com,Billing invoice #1772,This email relates to invoices and requires appropriate action.,Invoices
